epoch,train_loss,train_bce,train_mono,train_gs,train_kl,train_epoch_seconds,train_throughput,val_auc,val_acc,val_rmse,lr,peak_mem_gb
23,0.40287,0.4023,0.0,0.00235,3.34735,365.39727,9630.15962,0.80628,0.82634,0.35355,0.0005,7.166
24,0.40304,0.40236,0.0,0.00263,4.21347,408.53101,8613.38292,0.80509,0.82563,0.35423,0.0005,7.166
25,0.4031,0.40224,0.0,0.00285,5.73494,363.64938,9676.4471,0.80486,0.82599,0.35407,0.0005,7.166
26,0.40314,0.40229,0.0,0.00278,5.68615,355.69911,9892.72652,0.8061,0.82661,0.3535,0.00025,7.166
27,0.40194,0.4012,0.0,0.00254,4.84816,365.1252,9637.33527,0.80697,0.82677,0.35318,0.00025,7.166
28,0.40138,0.40077,0.0,0.00233,3.76848,368.69069,9544.13574,0.80739,0.8269,0.35301,0.00025,7.166
29,0.40139,0.40072,0.0,0.00229,4.39151,358.74909,9808.62128,0.80765,0.82705,0.35293,0.00025,7.166
30,0.40129,0.40065,0.0,0.00224,4.16197,354.15577,9935.83693,0.80756,0.82729,0.35289,0.00025,7.166
31,0.40103,0.40039,0.0,0.00225,4.10475,399.67407,8804.25896,0.80788,0.8274,0.35275,0.00025,7.166
32,0.40051,0.39986,0.0,0.00218,4.31086,368.53423,9548.18771,0.80761,0.82739,0.35283,0.00025,7.166
33,0.40068,0.40002,0.0,0.00225,4.33056,435.86631,8073.19567,0.80798,0.82749,0.3527,0.00025,7.166
34,0.40083,0.40023,0.0,0.00221,3.7225,364.57646,9651.84094,0.80801,0.82747,0.3527,0.00025,7.166
35,0.40035,0.39971,0.0,0.00225,4.21166,415.0184,8478.74213,0.80784,0.82718,0.35293,0.00025,7.166
36,0.40055,0.39991,0.0,0.00222,4.215,642.6849,5475.20876,0.80815,0.82738,0.35274,0.00025,7.166
37,0.40008,0.39945,0.0,0.00214,4.1647,432.03232,8144.83968,0.80881,0.82773,0.35245,0.00025,7.166
38,0.4009,0.40012,0.0,0.00256,5.20468,362.81973,9698.57402,0.80861,0.82752,0.35245,0.00025,7.166
39,0.39966,0.39904,0.0,0.00226,3.94871,392.3102,8969.51943,0.80903,0.82772,0.35234,0.00025,7.166
40,0.39967,0.39905,0.0,0.0022,4.04154,372.58783,9444.30734,0.80679,0.82705,0.35324,0.00025,7.166
41,0.39925,0.39865,0.0,0.0021,3.96503,456.42391,7709.5742,0.80928,0.82787,0.35223,0.00025,7.166
42,0.39924,0.39871,0.0,0.002,3.37425,358.76469,9808.19497,0.80967,0.82775,0.35211,0.00025,7.166
43,0.39901,0.39843,0.0,0.00215,3.6832,373.49334,9421.41028,0.80895,0.82765,0.35249,0.00025,7.166
44,0.39994,0.39924,0.0,0.00235,4.70036,375.73807,9365.12508,0.80905,0.8276,0.35235,0.00025,7.166
45,0.39885,0.39822,0.0,0.00226,3.9688,370.54545,9496.36265,0.80948,0.82773,0.35219,0.000125,7.166
46,0.39841,0.39778,0.0,0.00229,3.94592,444.00374,7925.23499,0.80939,0.82781,0.3522,0.000125,7.166
47,0.39832,0.39772,0.0,0.00221,3.75939,396.78992,8868.25443,0.80984,0.82793,0.35205,0.000125,7.166
48,0.39813,0.39756,0.0,0.00217,3.5363,446.40572,7882.59156,0.80958,0.82777,0.35212,0.000125,7.166
49,0.39838,0.3977,0.0,0.00235,4.44371,451.33455,7796.50923,0.80925,0.82776,0.35226,0.000125,7.166
50,0.39835,0.39764,0.0,0.00236,4.73497,438.36192,8027.23464,0.80946,0.82766,0.35237,6.25e-05,7.166
51,0.39939,0.39876,0.0,0.00222,4.05715,629.80611,5587.17032,0.80956,0.8278,0.35212,6.25e-05,7.166
52,0.39804,0.39737,0.0,0.00227,4.4037,596.70618,5897.09667,0.80969,0.82786,0.35207,6.25e-05,7.166
53,0.39798,0.39732,0.0,0.0023,4.34341,420.31935,8371.81054,0.8098,0.82784,0.35201,3.125e-05,7.166
54,0.39785,0.39722,0.0,0.00219,4.06787,435.77026,8074.97514,0.80973,0.82788,0.35206,3.125e-05,7.166
55,0.39796,0.3973,0.0,0.00223,4.40941,400.4008,8788.27914,0.80952,0.8278,0.35211,3.125e-05,7.166
56,0.39796,0.39731,0.0,0.00219,4.31426,591.66532,5947.33857,0.80969,0.82786,0.35208,1.5625e-05,7.166
57,0.3979,0.39725,0.0,0.00221,4.31347,626.4267,5617.31166,0.80971,0.82793,0.35206,1.5625e-05,7.166
